sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt-4o-mini,res_FT_Maj_gpt-4o-mini_0.0_V4,property_FT_Maj_gpt-4o-mini_0.0_V4
32,[0 6],Cardinal Raymond Burke’s statement declares: “The declarations made by a prelate of the authority of Archbishop Carlo Maria Viganò must be totally taken to heart by those responsible in the Church.”,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by juxtaposing the idea of 'totally taken to heart' with 'those responsible in the Church', creating a contrast between the actions and the recipients of those actions.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement contains an antithesis, as it presents an argument from opposites - the declarations made by Archbishop Viganò must be totally taken to heart by those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The property of strategic repetition is used in the statement with the repetition of the phrase 'must be totally taken to heart'.""
}",['strategic_repetition'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a clear and succinct definition of the authority and importance of Archbishop Carlo Maria Viganò's declarations within the Church.""
}",['defintion_as_figure'],0,['antithesis'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],defintion as figure,"{""Answer"": ""no"", ""Explanation"": ""The sentence provided does not contain a definition as figure. A definition as figure typically provides a clear and concise explanation of a concept or term, such as 'What is virtue? Virtue is a responsibility.' The sentence in question is a statement about the authority of a prelate and does not define any concept or term.""}",[]
32,[0 6],Cardinal Raymond Burke’s statement declares: “The declarations made by a prelate of the authority of Archbishop Carlo Maria Viganò must be totally taken to heart by those responsible in the Church.”,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by juxtaposing the idea of 'totally taken to heart' with 'those responsible in the Church', creating a contrast between the actions and the recipients of those actions.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement contains an antithesis, as it presents an argument from opposites - the declarations made by Archbishop Viganò must be totally taken to heart by those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The property of strategic repetition is used in the statement with the repetition of the phrase 'must be totally taken to heart'.""
}",['strategic_repetition'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a clear and succinct definition of the authority and importance of Archbishop Carlo Maria Viganò's declarations within the Church.""
}",['defintion_as_figure'],0,['antithesis'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],induction,"{""Answer"": ""no"", ""Explanation"": ""{""  }",[]
32,[0 6],Cardinal Raymond Burke’s statement declares: “The declarations made by a prelate of the authority of Archbishop Carlo Maria Viganò must be totally taken to heart by those responsible in the Church.”,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by juxtaposing the idea of 'totally taken to heart' with 'those responsible in the Church', creating a contrast between the actions and the recipients of those actions.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement contains an antithesis, as it presents an argument from opposites - the declarations made by Archbishop Viganò must be totally taken to heart by those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The property of strategic repetition is used in the statement with the repetition of the phrase 'must be totally taken to heart'.""
}",['strategic_repetition'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a clear and succinct definition of the authority and importance of Archbishop Carlo Maria Viganò's declarations within the Church.""
}",['defintion_as_figure'],0,['antithesis'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],abduction,"{""Answer"": ""no"", ""Explanation"": ""The sentence provided does not demonstrate or contain abduction, which involves making an inference based on examples or patterns. Instead, it is a straightforward statement expressing an opinion or directive regarding the importance of a prelate's declarations.""}",[]
32,[0 6],Cardinal Raymond Burke’s statement declares: “The declarations made by a prelate of the authority of Archbishop Carlo Maria Viganò must be totally taken to heart by those responsible in the Church.”,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by juxtaposing the idea of 'totally taken to heart' with 'those responsible in the Church', creating a contrast between the actions and the recipients of those actions.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement contains an antithesis, as it presents an argument from opposites - the declarations made by Archbishop Viganò must be totally taken to heart by those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The property of strategic repetition is used in the statement with the repetition of the phrase 'must be totally taken to heart'.""
}",['strategic_repetition'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by contrasting the authority of Archbishop Carlo Maria Viganò with those responsible in the Church.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a clear and succinct definition of the authority and importance of Archbishop Carlo Maria Viganò's declarations within the Church.""
}",['defintion_as_figure'],0,['antithesis'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],deduction,"{""Answer"": ""no"", ""Explanation"": ""{""  }",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],strategic repetition,"{""Answer"": ""no"", ""Explanation"": ""The provided sentence does not contain any repetition of clauses or phrases. It is a single statement about John Hancock and does not include any repeated elements that would qualify as 'strategic repetition'.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],antithesis,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain any contrasting ideas or opposites. It simply states a fact about John Hancock without presenting any opposing concepts.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],antimetabole,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain a transposition of arguments or phrases in the form of antimetabole. Antimetabole involves reversing the order of words or phrases in a specific structure, which is not present in the provided sentence.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],defintion as figure,"{""Answer"": ""no"", ""Explanation"": ""The sentence provided does not contain a definition as figure. A definition as figure typically provides a clear and succinct explanation of a concept or term, such as 'What is virtue? Virtue is a responsibility.' The sentence about John Hancock does not provide a definition or explain a concept; it merely states a fact about a historical figure.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],induction,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not demonstrate or contain induction, as it does not present a general conclusion drawn from specific instances. It simply states a fact about John Hancock without any reasoning or generalization.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],abduction,"{""Answer"": ""no"", ""Explanation"": ""The sentence provided does not contain any reasoning or inference based on examples or patterns. It simply states a fact about John Hancock without any context or reasoning that would qualify as abduction.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the phrase 'the first signer of the Declaration of Independence' sets up an antithesis between John Hancock and the other signers, emphasizing his unique position.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The phrase 'the first signer of the Declaration of Independence' creates an antithesis by setting up a contrast between the 'first' and the subsequent signers of the Declaration of Independence.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],False,"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence in a succinct and lucid manner.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text sets forth the full meaning and character of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a clear and succinct definition of John Hancock as the first signer of the Declaration of Independence.""
}",['defintion_as_figure'],1,['defintion_as_figure'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],deduction,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain any logical reasoning or inference from general principles to specific instances. It simply states a fact about John Hancock without any context or reasoning that would qualify as deduction.""}",[]
54,[0],"She said Thursday regarding Ms. Ford: ""I believe her because she is telling the truth and you know it by her story.""",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by presenting two contrasting ideas: 'I believe her because she is telling the truth' vs 'you know it by her story.'""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'I believe her' and 'you know it by her story' presents an argument from opposites, emphasizing the contrast between the speaker's belief and the listener's supposed knowledge.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'I believe her' and 'you know it' presents an argument from opposites, emphasizing the contrast between belief and knowledge.""
}",['antithesis'],True,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement 'I believe her because she is telling the truth and you know it by her story' presents an argument from opposites, contrasting the idea of believing someone with the assertion of knowing the truth from their story.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement uses antithesis by presenting opposing ideas in close proximity: 'I believe her because she is telling the truth and you know it by her story.'""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement 'I believe her because she is telling the truth and you know it by her story' presents an antithesis by contrasting the idea of believing someone based on their truthfulness with the idea of knowing the truth based on their story.""
}",['antithesis'],1,['antithesis'],0.0,1.0,Annotaors missed 'fron inversion',['from_inversion'],strategic repetition,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain any repetition of clauses or phrases. Strategic repetition involves repeating specific phrases or clauses for emphasis, which is not present in this statement.""}",[]
