PTC_id,text,feature,properties
15123,"ICE officials eventually caught 232 illegal immigrants, many of them criminals, in the four-day sweep but said that hundreds more escaped because of Schaaf’s warning.",Tense,past
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”",Aspect,simple
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”","Figures of word choice",emphasis
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”","Language varieties","correctness,clarity,forcefulness,middle"
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”",Mood,indicative
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”","New words and changing uses","acronyms,compounds,prefixes/suffixes"
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”",Predication,"active,stative"
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”","Subject choices","humans,abstractions"
15462,"And he said it needs to affirm “Shariah’s assault on the U.S. Constitution as seditious.”",Tense,"present,past"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.",Aspect,simple
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.","Language varieties","correctness,middle,clarity"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.","Modifying clauses","subordinate,adjective"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.",Mood,indicative
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.",Predication,"stative,active"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.","Subject choices","humans,abstractions"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.",Tense,"present,future"
15583,"Moreover, as Robert Spencer advises, there needs to be legislation that will bar all such groups and affiliated individuals from advising the government or receiving any grants from it.","Verb choices",modality
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
",Aspect,simple
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
","Figures of word choice",emphasis
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
","Language varieties","middle,forcefulness,clarity,correctness"
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
",Mood,indicative
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
","New words and changing uses",acronyms
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
",Predication,"active,stative"
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
","Subject choices","humans,abstractions"
15636,"Most importantly, as Sebastian Gorka urges in Defeating Jihad: The Winnable War, the government needs to lay down a vision, an actual “threat doctrine analysis” in a thorough document, just like George Kennan’s Long Telegram and NSC-68 did in laying out the strategic foundation to fighting communism in the Cold War.
It is absolutely mind-boggling that nothing of this sort exists today in our terror war — and it is a reflection of the Left being in charge and of the destructive defeat that it is sowing.
",Tense,"present,past"
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."",Aspect,simple
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."","Language varieties","correctness,clarity,forcefulness,middle"
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."","Lexical and semantic fields","concrete,definite/hypothesis,indefinite/thesis,abstract"
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."","Modifying clauses",noun
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."",Predication,"active,stative"
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."","Subject choices","humans,abstractions"
15855,"True to the left's support for criminality over law and order, Mayor Schaaf declared that she considered it her "duty"" to warn criminal illegals in her area."",Tense,"past,present"
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.",Aspect,simple
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.","Language varieties","clarity,correctness,middle,forcefulness"
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.","Lexical and semantic fields","abstract,definite/hypothesis,indefinite/thesis"
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.",Mood,indicative
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.",Predication,"active,stative"
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.","Subject choices","humans,abstractions"
16016,"Whatever the leak pipeline looked like, it's good odds that it began with Obama holdovers ensconced in the government.",Tense,"present,past"
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs",Aspect,simple
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs","Language varieties","correctness,clarity,middle"
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs",Mood,indicative
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs",Predication,"active,stative"
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs","Subject choices","humans,abstractions"
16482,"Madagascar Outbreak: It Is ‘Inevitable’ The Plague Becomes Resistant To Drugs",Tense,present
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.",Aspect,"simple,perfect"
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.","Language varieties","middle,clarity,correctness"
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.","Modifying clauses",conditional
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.",Mood,indicative
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.","Phrases built on nouns",appositives
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.",Predication,"active,stative"
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.","Subject choices","humans,abstractions"
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.",Tense,"present,future"
16488,"According to the Daily Mail, Madagascar’s healthcare system will be unable to cope if the deadly plague outbreak continues to escalate, a scientist has warned.","Verb choices",modality
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."",Aspect,"simple,perfect"
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."","Language varieties","middle,clarity,correctness"
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."","Modifying clauses",noun
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."",Mood,indicative
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."",Predication,"active,stative"
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."","Subject choices","humans,abstractions"
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."",Tense,"present,past"
16600,"In a statement following that accusation, Franken's office said he has not "intentionally engage in"" the ""kind of conduct"" described."","Verb choices",negation
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
",Aspect,simple
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
","Language varieties","middle,forcefulness,clarity,correctness"
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
","Modifying clauses",subordinate
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
",Mood,indicative
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
",Predication,"active,stative"
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
","Subject choices","abstractions,humans"
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
",Tense,"present,future,past"
16873,"A devastating epidemic could start in any country at any time and kill millions of people because we are still not prepared.
The world remains vulnerable.
We do not know where and when the next global pandemic will occur, but we know it will take a terrible toll both on human life and on the economy,” said Dr. Tedros.
","Verb choices","negation,modality"
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.",Aspect,simple
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.","Language varieties","correctness,clarity,middle"
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.","Lexical and semantic fields","definite/hypothesis,indefinite/thesis,concrete,abstract"
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.",Mood,indicative
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.","New words and changing uses",compounds
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.",Predication,active
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.","Subject choices",humans
16992,"The IFRC said it’s introducing the same “safe and dignified” burial methods used in West Africa during the 2014 Ebola epidemic.",Tense,"present,past"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.",Aspect,simple
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.","Language varieties","correctness,middle,clarity"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.","Modifying clauses","subordinate,adjective"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.",Mood,indicative
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.",Predication,"active,stative"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.","Subject choices","humans,abstractions"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.",Tense,"present,past"
17725,"That’s because the bacteria that causes plague is now so widespread in wildlife, that humans can’t do anything to get rid of it, said Dr. Allen Cheng, Professor of Infectious Diseases Epidemiology at Monash University in Melbourne.","Verb choices","negation,modality"
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.",Aspect,simple
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.","Language varieties","clarity,correctness,middle"
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.","Modifying clauses",noun
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.",Mood,indicative
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.","New words and changing uses","compounds,prefixes/suffixes,acronyms"
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.",Predication,active
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.","Subject choices","humans,abstractions"
17743,"A 2013 Washington Post report on the new CIA head called her role in the torture programs of that era “extensive” and noted that at one point she ran a CIA “black site” in Thailand where torture occurred.",Tense,past
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”",Aspect,simple
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”","Language varieties","middle,correctness,clarity"
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”","Modifying clauses",adjective
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”",Mood,indicative
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”",Predication,"active,stative"
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”","Subject choices","humans,abstractions"
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”",Tense,"present,past"
18106,"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.”","Verb choices",negation
18123,"We should make a stand on this.",Aspect,simple
18123,"We should make a stand on this.","Language varieties","correctness,clarity,middle"
18123,"We should make a stand on this.","Lexical and semantic fields","indefinite/thesis,abstract"
18123,"We should make a stand on this.",Mood,indicative
18123,"We should make a stand on this.",Predication,active
18123,"We should make a stand on this.",Tense,present
18123,"We should make a stand on this.","Verb choices",modality
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.",Aspect,"simple,perfect"
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.","Language varieties","correctness,clarity,middle"
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.","Modifying clauses",adjective
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.",Mood,indicative
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.",Predication,"active,stative"
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.","Subject choices","humans,abstractions"
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.",Tense,"present,past"
18433,"“The President of the United States should not be in the business of arbitrarily picking the men and women who cover him.” However, several prominent media members – such as Pulitzer Prize-winning Watergate journalist Bob Woodward – have criticized CNN over the lawsuit.","Verb choices","negation,modality"
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
",Aspect,simple
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
","Language varieties","correctness,clarity,middle"
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
","Lexical and semantic fields","indefinite/thesis,definite/hypothesis"
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
",Mood,indicative
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
",Predication,active
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
","Subject choices",humans
18576,"So, why did Mueller focus on Manafort?
Let Harvard Law Professor Alan Dershowitz tell you:
",Tense,past
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.",Aspect,simple
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.","Language varieties","correctness,clarity,forcefulness,middle"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.","Lexical and semantic fields","definite/hypothesis,abstract,indefinite/thesis"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.","Modifying clauses","subordinate,adjective"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.",Mood,indicative
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.","New words and changing uses","compounds,prefixes/suffixes,acronyms"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.",Predication,"active,stative"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.","Subject choices","abstractions,humans"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.",Tense,"present,past"
19051,"Shifting blindly or silently in one direction or another rightly incites users’ fury… The Google “internal research” even quotes outside experts like George Soros who express justification of censorship in non-U.S. markets, noting that Google should police “tone instead of content” and “censor everyone equally,” as Breitbart put it.","Verb choices",modality
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.",Aspect,"simple,perfect"
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.","Language varieties","correctness,clarity,middle"
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.","Lexical and semantic fields","abstract,definite/hypothesis,concrete,indefinite/thesis"
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.","Modifying clauses",noun
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.",Mood,indicative
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.",Predication,"active,stative"
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.","Subject choices","humans,abstractions"
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.",Tense,"past,future,present"
19407,"Its website said that “outbreaks of plague tend to be seasonal and occur mainly during the rainy season.” The African island’s wet season officially began today and will last until the end of April, meaning the downward trend the plague had seen over the past few days, will likely turn upward again.","Verb choices",modality
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.",Aspect,simple
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.","Language varieties","correctness,clarity,middle"
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.","Lexical and semantic fields","definite/hypothesis,concrete,abstract,indefinite/thesis"
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.","Modifying clauses",adjective
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.",Mood,indicative
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.","New words and changing uses",acronyms
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.",Predication,"active,stative"
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.","Subject choices","humans,abstractions"
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.",Tense,present
19505,"The WHO website reads: “Marburg virus disease is a rare disease with a high mortality rate for which there is no specific treatment.","Verb choices",negation
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.",Aspect,simple
