sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Language_of_origin,['Latin/Greek'],['Old_English_Core'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The use of the word 'sacraments' in the text reflects the influence of Latin, as 'sacramentum' is a Latin word used in the vernacular of the Church.""
}",['Latin/Greek'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'exposition' is evidence of Norman French influence in the English language, as it comes from the French word 'exposition'. This reflects the impact of Norman French on legal and academic terminology in English.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of 'exposition' and 'mention' are examples of Norman French influence, as such terms are associated with communication, explanation, and legal contexts that were influenced by the Norman French conquest."" 
}",['Norman_French'],TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the word 'sacraments' in the context of the Church's vernacular indicates the influence of Latin in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the word 'sacraments' in the text indicates the presence of Latin/Greek origin in the language used.""
}",['Latin/Greek'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'exposition' in the context of a religious or scholarly discourse reflects the influence of Norman French, which contributed to the English language, particularly in terms related to academic and religious domains.""
}",['Norman_French'],0
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Language_of_origin,['Latin/Greek'],[],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words commonly associated with academic or formal language, such as 'research', 'technology', 'institute', and 'exclusive', which are derived from Latin or Greek origins.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words such as 'research', 'technology', 'exclusive', and 'institute' that are derived from Latin, indicating the presence of Latin/Greek language origin in the example text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'research', 'technology', 'exclusive' and 'research' indicates the influence of Latin/Greek origin in the text.""
}",['Latin/Greek'],TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words like 'research', 'technology', 'institute', 'behavioral' which are derived from Latin and Greek, indicating the use of Latin/Greek language origin in the example text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains the Latin-derived words 'research', 'technology', 'exclusive', and 'opinions'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words like 'research', 'technology', 'exclusive', and 'behavioral' which are derived from Latin and Greek, indicating the use of Latin/Greek language origin.""
}",['Latin/Greek'],1
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Language_of_origin,['Latin/Greek'],[],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'papal', 'moment', 'unprecedented', 'recalling', 'considered', 'crisis' in the text indicates the influence of Latin and Greek in the language of origin.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words like 'unprecedented', 'considered', 'crisis' which are derived from Latin/Greek origin.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains Old English Core words such as 'unprecedented', as well as Latin-derived words like 'crisis'.""
}","['Old_English_Core', 'Latin/Greek']",TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words deriving from Latin, such as 'unprecedented', 'papal', 'history', 'considered', 'crisis'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'papal', 'Benedict', 'Peter', and 'crisis' indicates the influence of Latin/Greek in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'papal', 'Benedict', 'Peter', and 'crisis' indicates the influence of Latin/Greek in the text.""
}",['Latin/Greek'],1
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('dark', 'faithful', 'own') and also uses the Latin-derived word 'irreversible'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The sentence contains the Old English word 'faithful' and the Latin-derived words 'irreversible' and 'persecution'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek"" 
  ],
  ""Explanation"": ""The text uses words from the Old English Core ('dark', 'faithful') as well as Latin/Greek ('impenetrable', 'irreversible', 'persecution').""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('dark', 'faithful', 'own') and the Latin/Greek origin ('irreversible', 'persecution').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the word 'irreversible' in the text is an example of a word deriving from Latin, which is a key feature of the Latin/Greek language origin property.""
}",['Latin/Greek'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('dark', 'faithful') and also includes the Latin-derived word 'irreversible'.""
}","['Old_English_Core', 'Latin/Greek']",0
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Language_of_origin,['Old_English_Core'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core (such as 'senior', 'Labour', 'grounds', 'good') as well as terms derived from Norman French ('ban', 'official', 'presence') and Latin/Greek ('fascism', 'condoning').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains words of Old English Core, such as 'and', 'has', 'to', 'go', 'on', 'the', 'is', 'and so on.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words of both Old English Core ('senior', 'Labour', 'ground') and Norman French ('urging', 'issue', 'official', 'presence', 'conducive').""
}","['Old_English_Core', 'Norman_French']",FALSE,"{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French""
  ],
  ""Explanation"": ""The text contains words of Old English origin such as 'and', 'has', 'to', 'her', 'on', 'the', 'is', 'and', 'has', 'said'. It also includes terms associated with legal and political matters, such as 'Labour', 'backbencher', 'ban', 'grounds', 'presence', which often come from Norman French.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words of Old English origin such as 'senior', 'Labour', 'grounds', and 'good', as well as terms of Norman French origin like 'ban', 'issue', 'official', and 'presence'.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English core such as 'senior', 'Labour', 'has', 'written', 'to', 'her', 'on', 'the', 'is', 'and', 'an', 'official', 'on', 'the', 'is', 'not', 'to', 'the', 'public', 'good'. It also includes the Norman French term 'Labour'.""
}","['Old_English_Core', 'Norman_French']",1
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Language_of_origin,['Old_English_Core'],['Old_English_Core'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Old English Core"", ""Norman French""]
}

 		","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""]
}

  ","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Norman French""
  ],
  ""Explanation"": ""The usage of 'mandates' in the context of a legal or authoritative prohibition reflects the influence of Norman French on the vocabulary related to legal and official matters in English.""
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""]
}

  ","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French""
  ],
  ""Explanation"": ""The text contains words from the Old English core such as 'well' and 'note', as well as terms likely derived from Norman French such as 'religion', 'mandates', and 'warfare'.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English core such as 'well' and 'note', as well as words derived from Latin/Greek such as 'religion', 'belief', 'system', 'mandates', and 'warfare'.""
}","['Old_English_Core', 'Latin/Greek']",0
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Language_of_origin,['Old_English_Core'],['Old_English_Core'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains the Latin word 'canonised', which is derived from Latin/Greek origin commonly found in the vernacular of the Church.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains the Latin-derived term 'canonised.' This term is derived from the Latin 'canonizare', indicating the use of Latin origin in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The use of 'canonised' indicates the influence of Latin, which is the vernacular of the Church.""
}",['Latin/Greek'],TRUE,"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The use of 'canonised' is a clear indication of the Latin/Greek influence, as it is a term associated with the vernacular of the Church.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains the Latin-derived word 'canonised'. This word is derived from the Latin 'canonizare', which is related to the vernacular of the Church and Academe.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains the Latin-derived word 'canonised'. This indicates the use of Latin/Greek language origin in the example text.""
}",['Latin/Greek'],1
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The example text does not contain any specific legal or military terms associated with Norman French, nor does it consist mainly of words deriving from Latin or Greek. Instead, it consists of simple and frequently used words in contemporary English""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The example text uses words of Old English origin such as 'sagacious', 'gun', 'ultimate', 'goal', 'always', 'such as', and 'et al.'""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""]
}
  
  ","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('gun', 'control', 'ultimate', 'goal') as well as words derived from Latin ('extremists', 'confiscation').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('gun', 'owners', 'ultimate', 'goal') and also includes words derived from Latin/Greek ('sagacious', 'extremists', 'confiscation').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('gun', 'control', 'ultimate', 'goal') and also includes words derived from Latin/Greek ('sagacious', 'extremists', 'confiscation').""
}","['Old_English_Core', 'Latin/Greek']",1
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Language_of_origin,['Old_English_Core'],['Old_English_Core'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and commonly used words in contemporary English, indicating the use of words from the Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The use of simple and frequently used words such as 'real', 'threat', 'one', combined with the word 'immune' which derives from Latin, suggests the presence of Old English Core and Latin/Greek language origins.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words, such as 'real', 'threat', 'largely', and 'attack'.""
}",['Old_English_Core'],TRUE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words like 'this', 'is', 'a', 'very', 'real', 'threat', 'one', 'that', 'is', 'largely', 'immune', 'to', 'attack', 'from', 'the', 'air'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'this', 'is', 'a', 'very', 'real', 'threat', 'one', 'that', 'is', 'largely', 'immune', 'to', 'attack', 'from', 'the', 'air'. These words are part of the Old English core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'this', 'is', 'a', 'very', 'real', 'threat', 'one', 'that', 'is', 'largely', 'immune', 'to', 'attack', 'from', 'the', 'air'. These words are part of the Old English Core.""
}",['Old_English_Core'],1
188,[1],They would be immediate targets should the US and South Korea attack the north.,Language_of_origin,['Old_English_Core'],['Old_English_Core'],"['Old_English_Core', 'Norman_French']",FALSE,[],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and commonly used words like 'they', 'be', 'immediate', 'targets', 'should', 'the', 'US', 'and', 'South Korea', 'attack', 'the', 'north'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence primarily consists of words from the Old English Core, which are simple and frequently used words in contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('they', 'would', 'be', 'immediate', 'targets') as well as Latin/Greek origin ('attack').""
}","['Old_English_Core', 'Latin/Greek']",TRUE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence consists of simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""]
  ,
  ""Explanation"": ""The sentence contains words from the Old English core ('they', 'be', 'immediate', 'targets') and also includes the Latin-derived words 'immediate' and 'attack'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence consists of simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],0
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Language_of_origin,['Old_English_Core'],['Old_English_Core'],['Old_English_Core'],TRUE,[],"{
  ""Properties"": [
    ""Old English Core""
  ],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'the', 'was', 'to', 'the', 'or', 'else'. These words are part of the Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains simple and frequently used words (Old English Core) such as 'the', 'man', 'was', 'to', 'the', 'him'. It also includes words derived from Latin/Greek such as 'Pharaoh' and 'obey'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence uses both Old English core words ('meekest', 'man', 'alive') and Latin/Greek words ('Pharaoh', 'obey').""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'think', 'meekest', 'man', 'alive', 'sent', 'face', 'tell', 'obey', 'else'. These words are part of the Old English Core."" 
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'think', 'meekest', 'man', 'alive', 'sent', 'face', 'tell', 'obey'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'think', 'meekest', 'man', 'alive', 'sent', 'face', 'tell', 'obey', 'else'. These words are part of the Old English Core."" 
}",['Old_English_Core'],1
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'undermining' is derived from Latin 'sub' (under) and 'mina' (projecting point, threat).""
}",['Latin/Greek'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'Supreme Court' and '4th Amendment' reflect the Norman French influence on legal terminology in English. Additionally, the words 'on', 'the', 'our', 'against', and 'it' are examples of Old English Core vocabulary.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""]
  ,
  ""Explanation"": ""The text contains the Old English core word 'be' and the Norman French legal term 'Supreme Court'. Additionally, the Latin-derived word 'undermining' is present.""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('when', 'on', 'it', 'be', 'to', 'for') and also includes words derived from Latin/Greek ('Supreme', 'Court', 'undermining', 'against', 'unreasonable', 'searches', 'seizures').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('when', 'on', 'our'), Norman French ('Supreme Court', 'against', 'others'), and Latin/Greek ('undermining', 'Amendment', 'unreasonable', 'seizures').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains the Old English core word 'right' and the Norman French term 'Supreme Court'.""
}","['Old_English_Core', 'Norman_French']",0
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Language_of_origin,['Old_English_Core'],['Latin/Greek'],['Old_English_Core'],FALSE,[],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core such as 'gird', 'failure', 'good', and 'case'. Additionally, it includes words derived from Latin/Greek such as 'immediately', 'United States', 'state', and 'panic'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words like 'failure', 'United States', 'state', 'good', 'prepared', 'just', 'case'. These are characteristic of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core (e.g., 'good', 'be') and Latin/Greek (e.g., 'immediately', 'panic', 'prepared').""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('good', 'be') and Latin/Greek ('immediately', 'panic', 'prepared').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('good', 'be') and Latin/Greek ('failure', 'immediately', 'United States', 'panic', 'prepared').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('good', 'be') and Latin/Greek ('immediately', 'panic', 'prepared').""
}","['Old_English_Core', 'Latin/Greek']",1
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Language_of_origin,['Old_English_Core'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,[],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text includes the Latin-derived words 'superdogma', 'religion', 'peace', 'hierarchy', and 'conference', indicating the influence of Latin in the language of origin.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text employs the Latin-derived word 'superdogma' and the Greek-derived word 'hierarchy'. This indicates the use of Latin/Greek language origins.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The example uses the Latin-derived word 'dogma,' which is a vernacular of the Church associated with Latin origin.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains the Latin-derived word 'superdogma' and the Greek-derived word 'hierarchy'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'superdogma', 'religion', 'peace', 'hierarchy', and 'conference'. These words are part of the vernacular of the Church and Academe, which is derived from Latin.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'superdogma', 'religion', 'peace', 'hierarchy', and 'conference'.""
}",['Latin/Greek'],1
