sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
6331,[],It is impossible to do all this without God’s assistance.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'God's assistance' renames and further describes the noun 'God'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'without God's assistance' summarizes and generalizes the preceding clause 'It is impossible to do all this', making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'without God’s assistance' summarizes or generalizes the preceding clause 'It is impossible to do all this', making it a summative modifier built on a noun.""
}",['summative_modifier'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'God's assistance' is an appositive, renaming the noun 'assistance' with the noun 'God'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'God's assistance' is an appositive, renaming the noun 'assistance'.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'God's assistance' serves as a resumptive modifier, repeating and emphasizing the noun 'God' in the sentence.""
}",['resumptive_modifier'],0
6497,[],"Lew said he feels vindicated to some extent, but is concerned anti-Semitism is still a problem within student government.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'to some extent' serves as an appositive, renaming the feeling of being vindicated.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to some extent' summarizes or generalizes the preceding clause 'Lew said he feels vindicated'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to some extent' serves as a summative modifier summarizing or generalizing Lew's feelings of vindication.""
}",['summative_modifier'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'to some extent' is an appositive, renaming the noun 'vindicated'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to some extent' summarizes or generalizes the preceding clause 'he feels vindicated'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'to some extent' is an appositive that renames the feeling of being vindicated.""
}",['appositives'],0
6544,[],"There is no way to spin this, there is no defense, today the mask came off.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'today the mask came off' acts as a summative modifier, summarizing or generalizing the preceding clause 'there is no way to spin this, there is no defense'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'today the mask came off' serves as a summative modifier summarizing the preceding clause, indicating a reveal or unmasking.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the mask came off' summarizes and generalizes the preceding clauses, making it a summative modifier built on a noun.""
}",['summative_modifier'],TRUE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'today the mask came off' summarizes or generalizes the preceding clause 'there is no way to spin this, there is no defense'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'today the mask came off' summarizes or generalizes the preceding clause 'there is no way to spin this, there is no defense'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'today the mask came off' summarizes or generalizes the preceding clause 'there is no way to spin this, there is no defense'.""
}",['summative_modifier'],1
6670,[],"Whether they heard anything or not, the consequences have been unmistakable — symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss.",Phrases_built_on_nouns,['appositives'],[],[],FALSE,['summative_modifier'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss' is a summative modifier as it summarizes the consequences described in the preceding clause. Additionally, it can also be considered an appositive as it renames the consequences by providing a list of specific symptoms.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss' summarizes the consequences mentioned earlier in the sentence.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss' is an appositive, as it renames the consequences mentioned earlier in the sentence.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss' is an appositive, as it renames the consequences mentioned earlier in the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss' is an appositive, as it renames the consequences mentioned earlier in the sentence.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss' summarizes the consequences mentioned in the preceding clause.""
}",['summative_modifier'],0
6745,[],"O’Malley was not only a member of the pope’s “G9” group of close advisors; he was also the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law, whose shifting of predator priests to new posts was exposed by the Boston Globe and chronicled in the movie “Spotlight.”",Phrases_built_on_nouns,['appositives'],['appositives'],[],FALSE,"['appositives', 'summative_modifier', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law, whose shifting of predator priests to new posts was exposed by the Boston Globe and chronicled in the movie 'Spotlight'' is an appositive because it renames and provides additional information about 'O’Malley'.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier"", ""appositives""],
  ""Explanation"": ""The phrase 'a member of the pope's 'G9' group of close advisors' is a resumptive modifier, as it repeats and further defines the noun 'O'Malley'. Additionally, the phrase 'the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law' is an appositive, renaming and providing additional information about 'O'Malley'.""
}","['resumptive_modifier', 'appositives']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a member of the pope’s “G9” group of close advisors' is an appositive because it renames 'O’Malley,' providing additional information about him.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law' is an appositive, as it renames 'O’Malley' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law' is an appositive, as it renames 'O’Malley' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a member of the pope’s “G9” group of close advisors' is an appositive, as it renames the noun 'O’Malley'.""
}",['appositives'],1
6799,[],"The footage goes how to show two men attempt to help a victim who had apparently been shot, eventually resorting to covering up the body after they realized it was simply too late.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'two men' is an appositive, renaming the noun 'victim' to provide additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'two men attempt to help a victim' can be seen as an appositive as it renames and adds more information about 'the footage'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The example contains an appositive construction 'two men' renaming 'the footage'. It also includes a resumptive modifier 'the body' repeating the noun it modifies. Additionally, the phrase 'eventually resorting to covering up the body after they realized it was simply too late' serves as a summative modifier summarizing the preceding clause.""
}","['appositives', 'resumptive_modifier', 'summative_modifier']",FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'two men' is an appositive that renames the noun 'footage' by providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'two men' acts as an appositive, renaming and providing additional information about 'the footage'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'two men' renames and provides additional information about the noun 'footage'.""
}",['appositives'],1
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],FALSE,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, renaming 'Teneo Strategy.'""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' serves as an appositive to 'Teneo Strategy', renaming and providing additional information about it. Additionally, the phrase 'and which employed Huma Abedin' acts as a summative modifier, summarizing the preceding clause about the organization's origin and adding further information.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames 'Teneo Strategy' and provides additional information about it.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' is an appositive, as it renames 'Teneo Strategy'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the organization created by the same man who made the Clinton Foundation happen' renames and provides additional information about 'Teneo Strategy'.""
}",['appositives'],1
7167,[],"In his book Principles of Catholic Theology, Ratzinger proposed the question, “Should the Council be revoked?” and in response recommended the “razing of the bastions” of the Catholic Church in relation to the modern world:",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' renames the noun 'book' and provides additional information about it, thus functioning as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' renames and provides additional information about the noun 'book', making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ratzinger, the author of Principles of Catholic Theology' is an appositive that renames the noun 'Ratzinger' and provides additional information about him.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' renames and provides additional information about the noun 'book', making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' renames the noun 'book', making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' is an appositive that renames the noun 'book'.""
}",['appositives'],1
7211,[],Then Benedict allowed him to remain a cardinal.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' is an appositive, renaming the noun 'him.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' renames and explains the noun 'him', so it functions as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' renames or identifies Benedict, making it an appositive construction.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' renames the noun 'him', indicating that Benedict allowed him to remain in the position of a cardinal.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' renames the noun 'him', indicating that Benedict allowed him to remain in the specific role of a cardinal.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' renames the noun 'him', indicating that Benedict allowed him to remain in the role of a cardinal.""
}",['appositives'],1
7402,[],"In 2006, then-Archbishop Bergoglio complained of a “media campaign” and claimed that the Grassi case was “different” from other accusations.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive, renaming the noun 'Bergoglio'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive, renaming the noun 'Bergoglio' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' renames the noun 'Bergoglio', serving as an appositive.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive, renaming the noun 'Archbishop Bergoglio' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive, renaming the noun 'Archbishop Bergoglio' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive, as it renames the noun 'Archbishop' with additional information.""
}",['appositives'],1
7408,[],"Looking carefully at the infamous “Who am I to judge” comment, this was clear early on.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Who am I to judge' is an appositive, as it renames or explains the infamous comment.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Who am I to judge' serves as a summative modifier, summarizing the preceding clause 'Looking carefully at the infamous' and generalizing the situation.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the infamous 'Who am I to judge' comment' acts as an appositive, renaming and providing more information about the noun 'comment'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'this was clear early on' is a summative modifier built on the noun 'comment', summarizing the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the infamous 'Who am I to judge' comment' is an appositive, renaming and providing additional information about the noun 'comment'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the infamous 'Who am I to judge' comment' is an appositive, renaming and providing additional information about the noun 'comment'.""
}",['appositives'],0
7447,[],But Thomas makes the point that it is first a matter of metaphysics.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Thomas' renames the noun 'But' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a matter of metaphysics' renames 'it' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Thomas' serves as an appositive, renaming the noun 'But' to provide additional information about it.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a matter of metaphysics' is an appositive, renaming the noun 'point'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Thomas' renames or identifies the noun 'point', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Thomas' renames or identifies 'it', making it an appositive construction.""
}",['appositives'],1
7758,[],Article posted with permission from Robert Spencer,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'posted with permission from Robert Spencer' is an appositive, as it renames the noun 'Article'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Article posted with permission from Robert Spencer' is an appositive, as it renames and provides additional information about the noun 'Article'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'posted with permission from Robert Spencer' is an appositive, as it renames the noun 'article'.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'posted with permission from Robert Spencer' is an appositive, as it renames the noun 'article'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'posted with permission from Robert Spencer' is an appositive, as it renames the noun 'article'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'posted with permission from Robert Spencer' is an appositive, as it renames the noun 'article'.""
}",['appositives'],1
7791,[],If you want the FBI to go back that far @[email protected] to investigate Ford’s allegations….,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ford's allegations' is an appositive, renaming and providing additional information about 'investigate'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'FBI, a federal investigative agency' is an appositive, as it renames and provides additional information about the noun 'FBI'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to investigate Ford’s allegations' sums up or generalizes the preceding clause 'If you want the FBI to go back that far'.""
}",['summative_modifier'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ford’s allegations' is an appositive, renaming the noun 'investigate'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ford's allegations' is an appositive, renaming the noun 'investigate'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ford's allegations' is an appositive, renaming the noun 'investigate'.""
}",['appositives'],1
7815,[],Julian has been vindicated in every possible way and yet he is isolated as few people are these days.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'and yet he is isolated as few people are these days' summarizes or generalizes the preceding clause 'Julian has been vindicated in every possible way', indicating a departure from the usual situation.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' is a summative modifier, summarizing or generalizing the preceding clause 'he is isolated'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' serves as a summative modifier by summarizing or generalizing the preceding clause 'he is isolated'.""
}",['summative_modifier'],TRUE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' serves as a summative modifier summarizing the preceding clause 'Julian has been vindicated in every possible way and yet he is isolated'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' serves as a summative modifier, summarizing or generalizing the preceding clause about Julian being isolated.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' serves as a summative modifier summarizing or generalizing the preceding clause about Julian being isolated despite being vindicated in every possible way.""
}",['summative_modifier'],1
7818,[],But really it comes down to the British government.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it comes down to the British government' summarizes or generalizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it comes down to the British government' summarizes or generalizes the preceding clause 'But really'. Therefore, it qualifies as a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it comes down to the British government' summarizes or generalizes the preceding clause, indicating the primary factor or essence of the situation.""
}",['summative_modifier'],TRUE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it comes down to the British government' summarizes or generalizes the preceding clause, making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it comes down to the British government' summarizes or generalizes the preceding clause, making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'it comes down to the British government' summarizes or generalizes the preceding clause, making it a summative modifier.""
}",['summative_modifier'],1
7975,[],Laws are for conservatives.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for conservatives' summarizes or generalizes the preceding clause 'Laws are' and is built on a noun.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for conservatives' summarizes or generalizes the preceding clause 'Laws are'.""
}",['summative_modifier'],"{
  ""Properties"": [
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'for conservatives' serves as a summative modifier summarizing or generalizing the preceding clause 'Laws are'.""
}",['summative_modifier'],TRUE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for conservatives' summarizes or generalizes the preceding clause 'Laws are for'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for conservatives' summarizes or generalizes the preceding clause 'Laws are for'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for conservatives' summarizes or generalizes the preceding clause 'Laws are for'.""
}",['summative_modifier'],1
8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'grant you access to Freedom Outpost updates free of charge' serves as a summative modifier summarizing or generalizing the preceding clause 'Completing this poll'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'completing this poll' summarizes or generalizes the action of granting access to Freedom Outpost updates free of charge.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Freedom Outpost' renames 'updates', functioning as an appositive.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Freedom Outpost' renames the noun 'updates', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'grants you access to Freedom Outpost updates free of charge' summarizes or generalizes the preceding clause 'Completing this poll'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'grants you access to Freedom Outpost updates free of charge' summarizes or generalizes the preceding clause 'Completing this poll'.""
}",['summative_modifier'],0
8515,[],"I don't know that I would go quite that far, after all, the settlement does state that ""the government expressly acknowledges that non-automatic firearms up to .50-caliber – including modern semi-auto sporting rifles such as the popular AR-15 and similar firearms – are not inherently military.""",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' is an appositive, renaming the noun 'firearms' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' is an appositive, as it renames the noun 'firearms' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'such as the popular AR-15 and similar firearms' is an appositive, renaming the previously mentioned 'modern semi-auto sporting rifles'. Additionally, the phrase 'up to .50-caliber' serves as a summative modifier, summarizing the category of firearms being discussed.""
}","['appositives', 'summative_modifier']",FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' is an appositive, as it renames the noun 'firearms' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' is an appositive, renaming the noun 'firearms'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' is an appositive, as it renames the noun 'firearms' and provides additional information about it.""
}",['appositives'],1
8594,[],"Ever since Adam and Eve committed the Original Sin, every living creature is subject to it.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Every living creature is subject to it' summarizes or generalizes the preceding clause about Adam and Eve's Original Sin""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'every living creature is subject to it' is summarized or generalized by the following phrase 'Original Sin,' making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Original Sin' summarizes the preceding clause 'Ever since Adam and Eve committed the Original Sin'.""
}",['summative_modifier'],TRUE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'every living creature is subject to it' is summarized and generalized by the following phrase 'the Original Sin'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Original Sin' summarizes or generalizes the preceding clause about Adam and Eve's sin, making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'every living creature is subject to it' is summarized and generalized by the following phrase 'the Original Sin'. This is an example of a summative modifier built on a noun.""
}",['summative_modifier'],1
8683,[],"Therefore he that resisteth the power, resisteth the ordinance of God, and they that resist purchase to themselves eternal damnation.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the ordinance of God' is an appositive phrase, renaming the noun 'the power' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the ordinance of God' is an appositive, renaming the noun 'the power' it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the ordinance of God' is an appositive because it renames or explains the noun 'the power' that it modifies.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the ordinance of God' is an appositive, renaming the noun 'the power' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the ordinance of God' is an appositive, renaming the noun 'the power' that it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the power' renames and further describes the noun 'he' in the sentence, making it an appositive construction.""
}",['appositives'],1
