sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
4767,[],- No new deaths -,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'new deaths' is an appositive because it renames the noun 'deaths' by adding more information about it.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'No new deaths' sums up or generalizes the preceding information, indicating that there were no new deaths.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'No new deaths' serves as a summative modifier summarizing the information mentioned in the preceding clause.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
4898,[],"From January 2009 through May 2011 the New VDAWDI, calculated using foreign-born and native-born employment figures, grew by 5.5%.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'using foreign-born and native-born employment figures' serves as a summative modifier by summarizing the preceding clause about the New VDAWDI growth.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'calculated using foreign-born and native-born employment figures' is a summative modifier, summarizing the preceding clause 'the New VDAWDI grew by 5.5%'.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'using foreign-born and native-born employment figures' acts as a resumptive modifier by repeating the noun 'VDAWDI' that it modifies.""
}",['resumptive_modifier'],[],['summative_modifier'],-1,[]
4932,[],Here’s a link for ya to do just that.,Phrases_built_on_nouns,[],[],[],"{
    ""Properties"": [""resumptive modifier""],
    ""Explanation"": ""The phrase 'a link for ya' repeats the noun 'link' from the previous clause, serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a link for ya' is an appositive, renaming the noun 'link' it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a link' renames the noun 'Here' as 'a link' to provide additional information.""
}",['appositives'],[],['appositives'],-1,[]
5024,[],The two cities are home to a combined 12 million people.,Phrases_built_on_nouns,[],[],[],"``` 
{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a combined 12 million people' summarizes or generalizes the preceding clause 'The two cities are home to'.""
}
```",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a combined 12 million people' summarizes the preceding clause 'The two cities are home to'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a combined 12 million people' summarizes the preceding clause 'The two cities are home to,' making it a summative modifier.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
5208,[],"“At this time, we have not had cooperation from attorneys representing other clients, and they have made no attempt to substantiate their claims.”",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'attorneys representing other clients' is a resumptive modifier, as it repeats and elaborates on the noun 'attorneys'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'attorneys representing other clients' is an appositive, renaming the noun 'attorneys'. The phrase 'they have made no attempt to substantiate their claims' acts as a resumptive modifier for the noun 'attorneys'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'attorneys representing other clients' act as an appositive, renaming the noun 'attorneys'. Additionally, the resumptive modifier 'they have made no attempt to substantiate their claims' repeats the noun 'attorneys' to provide emphasis and clarity.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
5223,[],Roughly speaking there is a 4-to-4 liberal to conservative ideological split on the court.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a 4-to-4 liberal to conservative ideological split on the court' summarizes the preceding clause 'Roughly speaking there is a 4-to-4 liberal to conservative ideological split on the court.'""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a 4-to-4 liberal to conservative ideological split on the court' summarizes or generalizes the preceding clause 'Roughly speaking there is a 4-to-4 liberal to conservative ideological split on the court.'""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a 4-to-4 liberal to conservative ideological split on the court' summarizes or generalizes the preceding clause 'Roughly speaking there is a 4-to-4 liberal to conservative ideological split on the court.'""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
5272,[],"We will be demanding the opportunity to present testimony to the committee and will likewise be demanding that Judge and others be subpoenaed to testify,” Avenatti wrote on Twitter.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to present testimony to the committee' summarizes the preceding clause 'We will be demanding the opportunity'.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'that Judge and others' repeats and modifies the noun 'be subpoenaed' in the previous clause.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Judge and others' renames the noun 'committee' and modifies it by specifying who should be subpoenaed to testify.""
}",['appositives'],[],['appositives'],-1,[]
5285,[],"https://t.co/zHBz4gKpkf — Donald Trump Jr. (@DonaldJTrumpJr) July 5, 2018",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Donald Trump Jr.' renames and provides additional information about the noun 'tweet' in the example text.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Donald Trump Jr.' renames and provides additional information about the noun 'tweet' in the example text.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The text contains an example of appositives with 'Donald Trump Jr.' renaming '(@DonaldJTrumpJr)', and a resumptive modifier with 'Donald Trump Jr.' repeated in the tweet.""
}","['appositives', 'resumptive_modifier']",[],['appositives'],-1,[]
5383,[],Jeff begins the interview by making clear his belief that there were multiple active shooters targeting different places in Las Vegas on the night of the attack.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'his belief' renames the noun 'Jeff' (appositive), and the phrase 'multiple active shooters' repeats the noun 'shooters' from the previous clause (resumptive modifier).""
}","['appositives', 'resumptive_modifier']",timeout,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'multiple active shooters targeting different places in Las Vegas on the night of the attack' acts as an appositive, renaming and adding more information about the noun 'belief'. Additionally, the phrase 'multiple active shooters targeting different places' repetitively modifies 'shooters' to provide more description and emphasis.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
5438,[],I wanted them to know that I listened.”,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on nouns with the specified properties.""
}",[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'I listened' renames the pronoun 'them', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'I listened' is renamed by 'them to know that'""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
5529,[],"Days ago the president threatened to withhold American aid from Honduras, Guatemala and El Salvador if the flow of immigrants wasn’t stopped.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Honduras, Guatemala and El Salvador' is an appositive renaming the noun 'American aid'. The phrase 'the flow of immigrants' is a resumptive modifier repeating the noun 'immigrants'."" 
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Days ago' renames the noun 'president' and modifies it.""
}",['appositives'],"```{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Honduras, Guatemala and El Salvador' renames the noun 'American aid' (appositives), and the phrase 'if the flow of immigrants wasn’t stopped' summarizes the preceding clause (summative modifier).""
}```","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
5582,[],"©2018 The Atlanta Journal-Constitution (Atlanta, Ga.), Distributed by Tribune Content Agency, LLC.",Phrases_built_on_nouns,[],['resumptive_modifier'],[],,[],,[],,[],[],['appositives'],-1,['appositives']
6125,[],They know that.,Phrases_built_on_nouns,[],[],[],"{
    ""Properties"": [],
    ""Explanation"": ""The example text does not contain any phrases built on nouns with the specified properties.""
}",[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a landlocked nation' renames and provides additional information about the noun 'Botswana'.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'They know that' repeats the noun 'that', making it a resumptive modifier.""
}",['resumptive_modifier'],[],['resumptive_modifier'],-1,[]
6215,[],"The new nominees of bishops and many auxiliary bishops are, approximately, communist, Marxist, and socialist.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'communist, Marxist, and socialist' summarizes or generalizes the preceding clause about the new nominees of bishops and many auxiliary bishops.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'communist, Marxist, and socialist' summarizes or generalizes the preceding clause 'The new nominees of bishops and many auxiliary bishops'""
}",['summative_modifier'],"{
  ""Properties"": [
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'communist, Marxist, and socialist' summarizes the preceding clause 'The new nominees of bishops and many auxiliary bishops are, approximately'.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
6331,[],It is impossible to do all this without God’s assistance.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'God's assistance' is an appositive, renaming the noun 'assistance.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'God’s assistance' is an appositive, renaming the noun 'God.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'God's assistance' renames and further describes 'all this', making it an appositive phrase.""
}",['appositives'],[],['appositives'],-1,[]
6497,[],"Lew said he feels vindicated to some extent, but is concerned anti-Semitism is still a problem within student government.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Lew, a student government member' acts as an appositive, renaming the noun 'Lew'. Also, the phrase 'anti-Semitism, a problem within student government' acts as a resumptive modifier, repeating and modifying the noun 'anti-Semitism'.""
}","['appositives', 'resumptive_modifier']",timeout,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'anti-Semitism, a problem within student government' is an appositive that renames and provides further information about 'anti-Semitism'.""
}",['appositives'],[],['appositives'],-1,[]
6544,[],"There is no way to spin this, there is no defense, today the mask came off.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'today the mask came off' summarizes or generalizes the preceding clause 'There is no way to spin this, there is no defense'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the mask came off' acts as a summative modifier, summarizing the preceding clause 'there is no way to spin this, there is no defense, today'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'the mask' is used as an appositive to rename and further describe the noun 'today'. Additionally, the phrase 'the mask' is repeated as a resumptive modifier to emphasize and clarify its significance in the sentence.""
}","['appositives', 'resumptive_modifier']",[],['summative_modifier'],-1,[]
6670,[],"Whether they heard anything or not, the consequences have been unmistakable — symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss.",Phrases_built_on_nouns,['appositives'],[],[],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
6745,[],"O’Malley was not only a member of the pope’s “G9” group of close advisors; he was also the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law, whose shifting of predator priests to new posts was exposed by the Boston Globe and chronicled in the movie “Spotlight.”",Phrases_built_on_nouns,['appositives'],['appositives'],[],,[],,[],,[],['appositives'],"['appositives', 'summative_modifier', 'resumptive_modifier']",0,"['appositives', 'summative_modifier', 'resumptive_modifier']"
6799,[],"The footage goes how to show two men attempt to help a victim who had apparently been shot, eventually resorting to covering up the body after they realized it was simply too late.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'the body' is repeated in the resumptive modifier 'after they realized it was simply too late'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the body' is repeated and then summarized in the following clause, which qualifies as a resumptive modifier and a summative modifier.""
}","['resumptive_modifier', 'summative_modifier']","``` 
{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'two men' is an appositive, renaming the noun 'footage'.""
}
```",['appositives'],[],['appositives'],-1,[]
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
7167,[],"In his book Principles of Catholic Theology, Ratzinger proposed the question, “Should the Council be revoked?” and in response recommended the “razing of the bastions” of the Catholic Church in relation to the modern world:",Phrases_built_on_nouns,[],[],[],"``` 
{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' renames and provides additional information about the noun 'book'.""
}
```",['appositives'],"``` 
{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' is an appositive, renaming the noun 'book'. The phrase 'the bastions' is a resumptive modifier, repeating the noun 'razing'.""
}
```","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Principles of Catholic Theology' is an appositive that renames 'book'. The phrase 'razing of the bastions' is a summative modifier summarizing the preceding clause about Ratzinger's response.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
7211,[],Then Benedict allowed him to remain a cardinal.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a cardinal' is a noun phrase built on the noun 'cardinal' renaming the noun 'him'.""
}",['appositives'],timeout,[],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'a cardinal' renames and provides additional information about the noun 'him'.""
}",['appositives'],[],['appositives'],-1,[]
7402,[],"In 2006, then-Archbishop Bergoglio complained of a “media campaign” and claimed that the Grassi case was “different” from other accusations.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive that renames 'Bergoglio'. The phrase 'the Grassi case' is a resumptive modifier that repeats the noun 'accusations'.""
}","['appositives', 'resumptive_modifier']",timeout,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'then-Archbishop Bergoglio' is an appositive phrase renaming the noun '2006.'""
}",['appositives'],[],['appositives'],-1,[]
7408,[],"Looking carefully at the infamous “Who am I to judge” comment, this was clear early on.",Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Who am I to judge' is an appositive, renaming the infamous comment.""
}",['appositives'],"{
    ""Properties"": [""appositives""],
    ""Explanation"": ""The phrase 'the infamous 'Who am I to judge' comment' is an appositive built on the noun 'comment', renaming it.""
}",['appositives'],[],['appositives'],-1,[]
7447,[],But Thomas makes the point that it is first a matter of metaphysics.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a matter of metaphysics' is built on the noun 'matter' and renames the noun 'point'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a matter of metaphysics' renames and provides additional information about the noun 'point.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a matter of metaphysics' renames and modifies the noun 'point'.""
}",['appositives'],[],['appositives'],-1,[]
7758,[],Article posted with permission from Robert Spencer,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Robert Spencer' renames 'permission' and provides additional information about the source of the article.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'posted with permission from Robert Spencer' is an appositive, renaming the noun 'Article'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'from Robert Spencer' renames and repeats the noun 'permission', making it an appositive and a resumptive modifier.""
}","['appositives', 'resumptive_modifier']",[],['appositives'],-1,[]
7791,[],If you want the FBI to go back that far @[email protected] to investigate Ford’s allegations….,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'FBI to go back that far' repeats the noun 'FBI' from the previous clause, acting as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ford's allegations' renames and modifies the noun 'investigate' in the example text.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ford’s allegations' is built on the noun 'Ford,' renaming it to provide more information.""
}",['appositives'],[],['appositives'],-1,[]
7815,[],Julian has been vindicated in every possible way and yet he is isolated as few people are these days.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' repeats the noun 'people' that it modifies, making it a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""summatvie modifier""],
  ""Explanation"": ""The phrase 'as few people are these days' summarizes or generalizes the preceding clause 'he is isolated'."" 
}",['summative_modifier'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'vindicated in every possible way' functions as an appositive, renaming the noun 'Julian'. The phrase 'isolated as few people are these days' functions as a resumptive modifier, repeating and modifying the noun 'Julian'.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
7818,[],But really it comes down to the British government.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the British government' is an appositive, renaming 'it'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the British government' renames and further describes the noun 'it'.""
}",['appositives'],"``` 
{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the British government' renames or identifies the noun 'it'.""
}
```",['appositives'],[],['appositives'],-1,[]
7975,[],Laws are for conservatives.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for conservatives' summarizes or generalizes the preceding clause 'Laws are'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'laws are for conservatives' is summarized or generalized by the phrase 'A departure from its usual practices'.""
}",['summative_modifier'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on nouns using the specified properties.""
}",[],[],['summative_modifier'],-1,[]
8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'free of charge' summarizes the preceding clause 'completing this poll grants you access to Freedom Outpost updates'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Freedom Outpost' renames the noun 'updates'.""
}",['appositives'],[],['appositives'],-1,[]
8515,[],"I don't know that I would go quite that far, after all, the settlement does state that ""the government expressly acknowledges that non-automatic firearms up to .50-caliber – including modern semi-auto sporting rifles such as the popular AR-15 and similar firearms – are not inherently military.""",Phrases_built_on_nouns,[],[],[],timeout,[],"{
    ""Properties"": [""appositives"", ""resumptive modifier""],
    ""Explanation"": ""The example text contains the phrase 'the popular AR-15 and similar firearms' which is an appositive modifying 'modern semi-auto sporting rifles'. It also contains the resumptive modifier 'a letter' in the phrase 'The letter from the president, a letter without precedent.'""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' is an appositive, as it renames and further describes the noun 'firearms'.""
}",['appositives'],[],['appositives'],-1,[]
8594,[],"Ever since Adam and Eve committed the Original Sin, every living creature is subject to it.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Original Sin' summarizes the preceding clause about Adam and Eve committing the sin.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Original Sin' summarizes the preceding clause by generalizing the concept of sin for all living creatures.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Original Sin, a sin committed by Adam and Eve' is an appositive, renaming the noun 'sin'. The phrase 'the president, a letter' is a resumptive modifier, repeating the noun 'letter' for emphasis.""
}","['appositives', 'resumptive_modifier']",[],['summative_modifier'],-1,[]
8683,[],"Therefore he that resisteth the power, resisteth the ordinance of God, and they that resist purchase to themselves eternal damnation.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'he that resisteth the power' renames the noun 'resisteth' and is therefore an appositive phrase.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'they that resist' is a resumptive modifier, repeating the noun 'resist' to modify 'they'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the ordinance of God' is an appositive, renaming and modifying 'the power'.""
}",['appositives'],[],['appositives'],-1,[]
8724,[],"Though House officials suspected that equipment was being stolen, the Capitol Police did not search their homes, The Daily Caller News Foundation learned, and did not ban them from the network until nearly a year later.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'The Daily Caller News Foundation learned' acts as a resumptive modifier by repeating and modifying 'House officials suspected that equipment was being stolen.'""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'The Daily Caller News Foundation learned' is an appositive, renaming the noun 'The Daily Caller News Foundation', and 'until nearly a year later' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'The Daily Caller News Foundation learned' is a summative modifier as it summarizes the preceding clause. The phrase 'equipment was being stolen' is an appositive as it renames the noun 'suspected'.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
8743,[],"If papal clarification was ever needed on the long-debated issue of the intended meaning of Amoris Laetitia chapter VIII, such clarification has now been provided for the Church at large.",Phrases_built_on_nouns,[],[],['summative_modifier'],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
9077,[],The president also pointed out that Donnelly had opposed tax cuts and joined with his fellow Democrats in attacking and voting against Justice Brett Kavanaugh's confirmation to the Supreme Court.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'his fellow Democrats' renames and further describes the noun 'Donnelly'.""
}",['appositives'],"```json
{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Justice Brett Kavanaugh's confirmation to the Supreme Court' is an appositive that renames 'confirmation'. The phrase 'his fellow Democrats' is a resumptive modifier that repeats the noun 'Donnelly'.""
}
```","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'his fellow Democrats' is an appositive that renames 'Donnelly', and 'to the Supreme Court' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
9235,[],He said he spoke with Trump to make sure that the president wasn’t actually issuing an order.,Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'the president' is repeated in 'the president wasn't actually issuing an order', serving as a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the president' renames and further describes the noun 'Trump'.""
}",['appositives'],[],['appositives'],-1,[]
9329,[],Solemnly professed:,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'Solemnly professed' is a noun phrase that renames or describes the noun it modifies, in this case, it acts as an appositive.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Solemnly professed' repeats and refers back to the noun it modifies, adding emphasis and detail.""
}",['resumptive_modifier'],"``` 
{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Solemnly professed' is an appositive as it renames the noun 'professed'.""
}
```",['appositives'],[],['appositives'],-1,[]
9396,[],Also on communion between the communities.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'communion between the communities' renames and further describes the initial noun 'communion'.""
}",['appositives'],"```{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'communion between the communities' summarizes or generalizes the preceding clause 'Also on'.""
}```",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Also on communion between the communities' summarizes or generalizes the preceding clause about a discussion or topic.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
9437,[],"Sr. Enrica Rosanna, the representative of the Vatican’s Congregation for Religious told them that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.” She warned the nuns against bringing vocations from other countries to keep their monasteries alive, dropping a hint about what now seems to be a particular obsession of the Congregation.",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
9657,[],I don't remember how I got there.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""absolute construction""],
  ""Explanation"": ""The phrase 'a landlocked nation' renames the noun 'Botswana' (appositive). The phrase 'his hair invisible under his cap' is related to the noun 'the driver' as a feature (absolute construction).""
}","['appositives', 'absolute_construction']","```json
{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'landlocked nation' repeats and modifies the noun 'Botswana.'""
}
```",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a landlocked nation' renames the noun 'Botswana'.""
}",['appositives'],[],['appositives'],-1,[]
