sentence_id,count,properties,all_properties,all_count,feature_id
4457,1,[{'present'}],"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",5,Tense
4457,2,"[{'simple'}, {'present'}]","[{'simple'}, {'simple'}, {'present'}, {'simple'}]",4,Aspect
4457,2,"[{'indicative'}, {'active'}]","[{'indicative'}, {'indicative'}, {'indicative'}]",3,Mood
4457,2,"[{'negation'}, {'negation', 'multiplication'}]","[{'negation'}, {'negation'}, {'negation', 'multiplication'}]",3,Verb_choices
4457,1,"[{'single word modifiers', 'prepositional phrases'}]","[{'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}]",7,Modifying_phrases
4457,4,"[{'Middle branching', 'Periodic sentences'}, {'loose sentences', 'right branching'}, {'right branching'}, {'loose sentences'}]","[{'Middle branching', 'Periodic sentences'}, {'loose sentences', 'right branching'}, {'right branching'}, {'loose sentences'}, {'loose sentences'}]",5,Sentence_architecture
4457,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",4,Emphasis
4457,1,[{'gramatical structure (parison)'}],"[{'gramatical structure (parison)'}, {'gramatical structure (parison)'}, {'gramatical structure (parison)'}]",1,Parallelism
4457,2,"[{'antithesis'}, {'antimetabole'}]","[{'antimetabole'}, {'antithesis'}, {'antimetabole'}]",4,Figures_of_argument
4457,1,[{'emphasis'}],"[{'emphasis'}, {'emphasis', 'synonyms'}, {'emphasis'}]",1,Figures_of_word_choice
4458,2,"[{'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core'}]","[{'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core'}, {'Norman French', 'Old English Core'}]",2,Language_of_origin
4458,1,[{'proper nouns to common nouns'}],"[{'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'conversions'}]",1,New_words_and_changing_uses
4458,2,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",22,Lexical_and_semantic_fields
4458,2,"[{'middle', 'allusions', 'forcefulness', 'clarity', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]","[{'middle', 'allusions', 'forcefulness', 'clarity', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'allusions', 'clarity', 'appropriateness', 'correctness'}]",2,Language_varieties
4458,3,"[{'hyperbole', 'metonymy'}, {'irony', 'hyperbole', 'synecdoche'}, {'paralepsis/praeteritio', 'hyperbole'}]","[{'irony', 'hyperbole', 'synecdoche'}, {'irony', 'hyperbole', 'synecdoche'}, {'hyperbole', 'metonymy'}, {'paralepsis/praeteritio', 'hyperbole'}, {'hyperbole', 'metonymy'}, {'paralepsis/praeteritio', 'hyperbole', 'metonymy'}, {'irony', 'hyperbole'}, {'hyperbole', 'synecdoche', 'metonymy'}]",5,Tropes
4458,1,"[{'compound', 'active'}]","[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",5,Predication
4458,2,"[{'humans', 'abstractions', 'things'}, {'humans', 'abstractions'}]","[{'humans', 'abstractions'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'rhetorical participants'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}]",4,Subject_choices
4458,1,[{'present'}],"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",3,Tense
4458,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",5,Aspect
4458,2,"[{'indicative'}, {'interrogative', 'indicative'}]","[{'indicative'}, {'interrogative', 'indicative'}, {'interrogative', 'indicative'}, {'indicative'}]",4,Mood
4458,1,"[{'modality', 'multiplication'}]","[{'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}]",7,Verb_choices
4458,2,"[{'adjective'}, {'conditional'}]","[{'adjective'}, {'conditional'}]",2,Modifying_clauses
4458,1,[{'inifinitive phrases'}],"[{'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}]",1,Phrases_built_on_verbs
4458,2,"[{'inifinitive phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'inifinitive phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",13,Modifying_phrases
4458,1,[{'right branching'}],"[{'right branching'}, {'right branching'}]",2,Sentence_architecture
4458,2,"[{'by sentence role', 'by position'}, {'by position'}]","[{'by sentence role', 'by position'}, {'by position'}, {'by position'}]",3,Emphasis
4458,2,"[{'eduction', 'antithesis'}, {'antithesis'}]","[{'eduction', 'antithesis'}, {'antithesis'}, {'antithesis'}]",2,Figures_of_argument
4458,1,[{'emphasis'}],"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",2,Figures_of_word_choice
4466,1,[{'Old English Core'}],"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",1,Language_of_origin
4466,2,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",6,Lexical_and_semantic_fields
4466,1,"[{'middle', 'clarity', 'appropriateness', 'correctness'}]","[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",3,Language_varieties
4466,1,[{'irony'}],"[{'irony'}, {'irony'}, {'irony'}, {'irony'}, {'irony'}, {'irony'}]",3,Tropes
4466,1,"[{'stative', 'active'}]","[{'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",8,Predication
4466,2,"[{'humans', 'rhetorical participants'}, {'humans'}]","[{'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans'}, {'humans'}]",8,Subject_choices
4466,2,"[{'present', 'future'}, {'present'}]","[{'present'}, {'present'}, {'present', 'future'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",7,Tense
4466,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",8,Aspect
4466,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",2,Mood
4466,2,"[{'negation', 'modality'}, {'modality'}]","[{'negation', 'modality'}, {'modality'}]",2,Verb_choices
4466,1,[{'subordinate'}],"[{'subordinate'}, {'subordinate'}, {'subordinate'}]",3,Modifying_clauses
4466,2,"[{'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}]",14,Modifying_phrases
4466,2,"[{'right branching'}, {'left branching', 'right branching'}]","[{'left branching', 'right branching'}, {'right branching'}]",2,Sentence_architecture
4466,2,"[{'by sentence role', 'by position'}, {'by position'}]","[{'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
4466,1,[{'antimetabole'}],"[{'antimetabole'}, {'antimetabole'}, {'antimetabole'}]",2,Figures_of_argument
4473,2,"[{'Norman French', 'Old English Core'}, {'Old English Core'}]","[{'Norman French', 'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",2,Language_of_origin
4473,1,"[{'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",10,Lexical_and_semantic_fields
4473,1,"[{'allusions', 'middle', 'forcefulness', 'correctness'}]","[{'allusions', 'middle', 'forcefulness', 'correctness'}, {'middle', 'forcefulness', 'allusions', 'clarity', 'appropriateness', 'correctness'}, {'high', 'forcefulness', 'allusions', 'clarity', 'appropriateness', 'correctness'}]",1,Language_varieties
4473,3,"[{'simile', 'metonymy'}, {'metaphor', 'simile', 'antonomasia'}, {'Irony', 'Simile', 'Antonomasia'}]","[{'simile', 'metonymy'}, {'simile', 'metonymy'}, {'simile', 'metonymy'}, {'metaphor', 'simile', 'antonomasia'}, {'metaphor', 'simile', 'antonomasia'}, {'hyperbole', 'simile', 'antonomasia'}, {'simile', 'antonomasia'}, {'metaphor', 'simile', 'antonomasia'}]",7,Tropes
4473,2,"[{'past'}, {'active'}]","[{'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'past'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",11,Predication
4473,3,"[{'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'things'}]","[{'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'things'}, {'humans', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}]",7,Subject_choices
4473,2,"[{'past'}, {'present'}]","[{'past'}, {'present'}, {'present'}, {'present'}, {'past'}, {'past'}, {'past'}]",4,Tense
4473,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",5,Aspect
4473,2,"[{'indicative'}, {'personification'}]","[{'indicative'}, {'indicative'}, {'indicative'}]",3,Mood
4473,1,[{'personification'}],"[{'personification'}, {'personification'}]",2,Verb_choices
4473,2,"[{'adjective'}, set()]","[set(), {'adjective'}, {'adjective'}, {'adjective'}, {'adjective'}]",5,Modifying_clauses
4473,2,"[{'participal phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'participal phrases'}, {'participal phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",15,Modifying_phrases
4473,3,"[{'left branching', 'Periodic sentences'}, {'periodic sentences', 'left branching'}, {'left branching'}]","[{'left branching'}, {'periodic sentences', 'left branching'}, {'left branching', 'Periodic sentences'}, {'periodic sentences', 'left branching'}, {'left branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}]",3,Sentence_architecture
4473,2,"[{'by sentence role', 'by position'}, {'gramatical structure (parison)'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",3,Emphasis
4473,3,"[{'bracketing'}, {'asyndenton'}, {'bracketing', 'polysyndenton'}]","[{'bracketing'}, {'asyndenton'}, {'bracketing', 'polysyndenton'}, {'asyndenton'}, {'asyndenton'}, {'asyndenton'}]",3,Series
4473,2,"[{'conversions'}, set()]","[{'conversions'}, {'conversions'}, {'analogy'}]",2,New_words_and_changing_uses
4473,1,[{'emphasis'}],"[{'emphasis'}, {'emphasis', 'ploce'}, {'polyptoton', 'synonyms'}]",1,Figures_of_word_choice
4473,2,"[{'participal phrases'}, {'personification'}]","[{'participal phrases'}, {'participal phrases'}]",3,Phrases_built_on_verbs
47,1,"[{'stative', 'active'}]","[{'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",3,Predication
47,1,[set()],"[{'doubling'}, {'doubling'}, {'doubling'}]",1,New_words_and_changing_uses
47,1,"[{'humans', 'rhetorical participants'}]","[{'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}]",4,Subject_choices
4477,1,"[{'Norman French', 'Old English Core', 'Latin/Greek'}]","[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",1,Language_of_origin
4477,3,"[{'proper nouns to common nouns'}, {'proper nouns to common nouns', 'prefixes/suffixes'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]","[{'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns', 'prefixes/suffixes'}, {'proper nouns to common nouns', 'prefixes/suffixes'}, {'proper nouns to common nouns', 'prefixes/suffixes'}, {'proper nouns to common nouns'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",8,New_words_and_changing_uses
4477,5,"[{'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'proper nouns to common nouns'}, {'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'proper nouns to common nouns'}, {'definite/hypothesis', 'concrete', 'prototype'}]",19,Lexical_and_semantic_fields
4477,2,"[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]","[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]",2,Language_varieties
4477,3,"[{'antonomasia', 'metonymy'}, {'metaphor', 'antonomasia'}, {'hyperbole', 'metaphor', 'antonomasia'}]","[{'metaphor', 'antonomasia'}, {'metaphor', 'antonomasia'}, {'metaphor', 'antonomasia'}, {'hyperbole', 'metaphor', 'antonomasia'}, {'hyperbole', 'metaphor', 'antonomasia'}, {'hyperbole', 'metaphor', 'antonomasia'}, {'antonomasia', 'metonymy'}, {'antonomasia', 'metonymy'}, {'irony', 'metaphor', 'antonomasia'}, {'metaphor', 'synecdoche'}, {'metaphor', 'synecdoche', 'antonomasia', 'metonymy'}]",8,Tropes
4477,1,"[{'compound', 'active'}]","[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",8,Predication
4477,2,"[{'humans', 'abstractions'}, {'humans'}]","[{'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans'}, {'humans'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}]",4,Subject_choices
4477,3,"[{'humans', 'abstractions', 'things'}, {'present', 'past'}, {'past'}]","[{'past'}, {'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'present', 'past'}]",8,Tense
4477,2,"[{'simple'}, {'past'}]","[{'simple'}, {'past'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",7,Aspect
4477,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",3,Mood
4477,1,[{'adjective'}],"[{'adjective'}, {'adjective'}, {'adjective'}]",3,Modifying_clauses
4477,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",21,Modifying_phrases
4477,3,"[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}, {'left branching', 'middle branching', 'Periodic sentences'}]","[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}, {'left branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'right branching', 'Periodic sentences'}, {'left branching', 'middle branching', 'Periodic sentences'}]",3,Sentence_architecture
4477,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
4477,1,[{'emphasis'}],"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",2,Figures_of_word_choice
4477,2,"[{'modality', 'personification'}, {'negation', 'modality'}]","[{'modality', 'personification'}, {'modality', 'personification'}, {'negation', 'modality'}]",3,Verb_choices
4477,1,[set()],[],1,Series
4478,1,"[{'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
4478,2,"[{'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}]","[{'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}]",7,Lexical_and_semantic_fields
4478,2,"[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]","[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",3,Language_varieties
4478,2,"[{'metaphor'}, set()]","[{'metaphor'}, {'metaphor'}, set(), {'metaphor'}]",2,Tropes
4478,1,[{'active'}],"[{'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",6,Predication
4478,3,"[{'humans', 'abstractions'}, {'humans', 'concepts'}, {'humans'}]","[{'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans', 'concepts'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans'}, {'humans', 'abstractions'}]",13,Subject_choices
4478,2,"[{'future', 'past'}, {'humans'}]","[{'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}, {'future', 'past'}]",9,Tense
4478,2,"[{'simple'}, {'progressive'}]","[{'simple'}, {'simple'}, {'progressive'}, {'progressive'}, {'progressive'}, {'progressive'}]",6,Aspect
4478,2,"[{'indicative', 'imperative'}, {'indicative'}]","[{'indicative', 'imperative'}, {'indicative'}, {'indicative', 'imperative'}]",2,Mood
4478,2,"[{'indicative'}, {'modality'}]","[{'modality'}, {'indicative'}, {'modality'}]",3,Verb_choices
4478,2,"[{'subordinate', 'conditional', 'noun'}, {'conditional', 'noun'}]","[{'conditional', 'noun'}, {'conditional', 'noun'}, {'conditional', 'noun'}, {'subordinate', 'conditional', 'noun'}, {'subordinate', 'conditional', 'noun'}]",5,Modifying_clauses
4478,2,"[{'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",15,Modifying_phrases
4478,1,"[{'right branching', 'Periodic sentences'}]","[{'right branching', 'Periodic sentences'}, {'right branching', 'Periodic sentences'}]",2,Sentence_architecture
4478,2,"[{'by sentence role', 'by position'}, {'by position'}]","[{'by sentence role', 'by position'}, {'by position'}, {'by sentence role', 'by position'}]",3,Emphasis
4478,1,[{'gramatical structure (parison)'}],"[{'gramatical structure (parison)'}, {'gramatical structure (parison)'}, {'gramatical structure (parison)'}]",1,Parallelism
4478,1,"[{'Old English Core', 'Latin/Greek'}]",[],1,New_words_and_changing_uses
4482,1,"[{'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
4482,3,"[{'compound'}, {'compounds'}, {'conversions'}]","[{'compounds'}, {'compounds'}, {'compound'}, {'compound'}, {'compound'}, {'conversions'}, {'conversions'}, {'conversions'}]",8,New_words_and_changing_uses
4482,5,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'abstract', 'definite/hypothesis', 'indefinite/thesis'}, {'abstract', 'definite/hypothesis'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete', 'prototype'}]","[{'abstract', 'definite/hypothesis'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'abstract', 'definite/hypothesis', 'indefinite/thesis'}, {'abstract', 'definite/hypothesis', 'indefinite/thesis'}, {'abstract', 'definite/hypothesis', 'indefinite/thesis'}]",15,Lexical_and_semantic_fields
