sentence_id,all_properties,feature_id,majority_prop
13197,"[{'present', 'future'}, {'present', 'future'}, {'present', 'future'}, {'present', 'future'}, {'present', 'future'}, {'present', 'future'}, {'past'}, {'past'}, {'present', 'past'}]",Tense,"['present', 'future']"
13197,"[{'past'}, {'compound', 'active'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
13197,"[{'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'abstractions', 'things'}, {'slot fillers', 'abstractions', 'concepts'}]",Subject_choices,"['concepts', 'abstractions']"
13197,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
13197,"[{'adjective', 'noun'}, {'adjective', 'noun'}, {'adjective', 'noun'}, {'adjective', 'noun'}, {'adjective', 'noun'}, {'noun'}, {'noun'}, {'noun'}]",Modifying_clauses,"['noun', 'adjective']"
13197,"[{'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}]",Phrases_built_on_verbs,['inifinitive phrases']
13197,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
13197,"[{'left branching', 'Periodic sentences'}, {'loose sentences', 'right branching', 'middle branching'}, {'left branching', 'Periodic sentences'}, {'periodic sentences', 'right branching'}, {'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'right branching', 'Periodic sentences'}]",Sentence_architecture,"['Periodic sentences', 'left branching']"
13197,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
13197,"[{'metaphor', 'synecdoche'}, {'hyperbole', 'metaphor', 'synecdoche'}, {'metaphor', 'litotes'}, {'metaphor', 'synecdoche'}]",Tropes,"['metaphor', 'synecdoche']"
13197,"[{'polyptoton', 'emphasis'}]",Figures_of_word_choice,"['polyptoton', 'emphasis']"
13197,[],Verb_choices,[]
13197,"[{'definition as figure'}, set(), set()]",Figures_of_argument,[]
13197,[],Series,[]
13225,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
13225,"[{'conversions'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'conversions'}, {'conversions'}, {'conversions'}, {'conversions'}]",New_words_and_changing_uses,['conversions']
13225,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
13225,"[{'clarity', 'appropriateness', 'high', 'correctness'}, {'clarity', 'middle', 'high', 'correctness'}, {'middle', 'high', 'forcefulness', 'clarity', 'correctness'}]",Language_varieties,"['correctness', 'high', 'appropriateness', 'clarity']"
13225,"[{'metonymy'}, {'metonymy'}, {'metonymy'}, {'metonymy'}, {'metonymy'}, {'metonymy'}]",Tropes,['metonymy']
13225,"[{'slot fillers', 'abstractions', 'humans'}, {'slot fillers', 'abstractions', 'humans'}, {'slot fillers', 'abstractions', 'humans'}, {'humans', 'abstractions', 'slot fillers'}, {'slot fillers', 'abstractions', 'humans'}, {'slot fillers', 'abstractions', 'humans'}]",Subject_choices,"['slot fillers', 'humans', 'abstractions']"
13225,"[{'stative', 'compound', 'active'}, {'present'}, {'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}]",Predication,"['active', 'stative', 'compound']"
13225,"[{'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
13225,"[{'present'}, {'simple', 'perfect'}, {'simple', 'perfect'}, {'present'}, {'simple', 'perfect'}, {'simple', 'perfect'}, {'simple', 'perfect'}]",Aspect,"['simple', 'perfect']"
13225,"[{'indicative'}, {'indicative'}, {'indicative'}, {'simple', 'perfect'}]",Mood,['indicative']
13225,"[{'multiplication'}, {'simple', 'perfect'}, {'multiplication'}, {'multiplication'}]",Verb_choices,['multiplication']
13225,"[{'adjective'}, {'adjective'}, {'adjective', 'noun'}]",Modifying_clauses,['adjective']
13225,"[{'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}]",Phrases_built_on_verbs,['inifinitive phrases']
13225,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
13225,"[{'right branching', 'Periodic sentences'}, {'right branching', 'middle branching', 'Periodic sentences'}, {'right branching', 'Periodic sentences'}, {'Right branching'}]",Sentence_architecture,"['right branching', 'Periodic sentences']"
13225,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by position'}]",Emphasis,"['by position', 'by sentence role']"
13225,"[{'strategic repetition'}, {'strategic repetition'}, {'definition as figure', 'strategic repetition'}]",Figures_of_argument,['strategic repetition']
13225,"[{'emphasis', 'ploce'}, {'ploce'}, {'ploce'}]",Figures_of_word_choice,['ploce']
13225,"[{'gramatical structure (parison)'}, {'gramatical structure (parison)'}, {'gramatical structure (parison)'}]",Parallelism,['gramatical structure (parison)']
13225,"[{'polysyndenton'}, {'polysyndenton'}, {'polysyndenton'}, {'polysyndenton'}]",Series,['polysyndenton']
13483,"[{'Old English Core'}, {'Norman French', 'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
13483,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
13483,"[{'conversions'}, {'conversions'}, set()]",New_words_and_changing_uses,['conversions']
13483,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'appropriateness', 'clarity']"
13483,"[{'metonymy'}, {'metaphor'}, {'metaphor'}]",Tropes,['metaphor']
13483,"[{'active'}, {'compound', 'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",Predication,['active']
13483,"[{'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
13483,"[{'past'}, {'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}, {'simple', 'progressive'}]",Aspect,"['simple', 'progressive']"
13483,"[{'humans', 'things'}, {'humans', 'things'}, {'humans', 'things'}, {'humans', 'things'}, {'humans'}, {'humans'}, {'humans'}, {'humans', 'things'}, {'humans'}, {'humans'}]",Subject_choices,"['humans', 'things']"
13483,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
13483,"[{'subordinate', 'noun'}, {'subordinate', 'noun'}, {'subordinate', 'noun'}, {'subordinate', 'noun'}]",Modifying_clauses,"['subordinate', 'noun']"
13483,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
13483,"[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}, {'periodic sentences', 'left branching'}]",Sentence_architecture,"['Periodic sentences', 'right branching', 'left branching', 'middle branching']"
13483,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
13483,"[{'strategic repetition'}, {'strategic repetition'}, {'strategic repetition'}, {'strategic repetition'}, {'strategic repetition'}]",Figures_of_argument,['strategic repetition']
13483,"[{'gramatical structure (parison)'}, {'gramatical structure (parison)'}, {'gramatical structure (parison)'}]",Parallelism,['gramatical structure (parison)']
13483,"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
13573,"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
13573,"[{'proper nouns to common nouns'}, set(), set()]",New_words_and_changing_uses,[]
13573,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis'}, {'definite/hypothesis'}]",Lexical_and_semantic_fields,['definite/hypothesis']
13573,"[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'clarity']"
13573,"[{'stative'}, {'stative'}, {'stative'}]",Predication,['stative']
13573,"[{'present'}, {'present'}, {'present'}]",Tense,['present']
13573,[],Aspect,[]
13573,"[{'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}]",Subject_choices,"['humans', 'rhetorical participants']"
13573,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
13573,"[{'negation'}, {'negation'}]",Verb_choices,['negation']
13573,"[{'prepositional phrases'}, {'prepositional phrases'}, set(), set(), {'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,['prepositional phrases']
13573,"[{'by sentence role'}, {'by sentence role'}, {'by sentence role'}]",Emphasis,['by sentence role']
13573,[],Tropes,[]
13660,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
13660,"[{'proper nouns to common nouns'}, {'proper nouns to common nouns', 'prefixes/suffixes'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns'}]",New_words_and_changing_uses,['proper nouns to common nouns']
13660,"[{'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'clarity', 'appropriateness', 'high', 'correctness'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'clarity', 'appropriateness', 'high', 'correctness'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
13660,"[{'clarity', 'high', 'correctness'}, {'high', 'correctness'}, {'clarity', 'appropriateness', 'high', 'correctness'}]",Language_varieties,"['correctness', 'high', 'clarity']"
13660,"[{'antonomasia'}, {'antonomasia'}, {'antonomasia'}, {'paralepsis/praeteritio', 'antonomasia'}]",Tropes,['antonomasia']
13660,"[{'stative', 'active'}, {'present'}, {'stative'}, {'stative'}, {'stative'}]",Predication,['stative']
13660,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
13660,"[{'present'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
13660,"[{'humans', 'abstractions', 'slot fillers'}, {'humans', 'abstractions', 'slot fillers'}, {'humans', 'abstractions', 'slot fillers'}, {'humans', 'abstractions', 'slot fillers'}, {'humans', 'slot fillers', 'things'}]",Subject_choices,"['slot fillers', 'humans', 'abstractions']"
13660,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
13660,"[{'indicative'}, {'modality'}, {'nominalization'}]",Verb_choices,['indicative']
13660,"[{'adjective'}, {'adjective'}, {'adjective'}, {'adjective'}, {'adjective'}]",Modifying_clauses,['adjective']
13660,"[{'appositives'}, {'appositives'}, {'appositives'}, {'appositives'}]",Phrases_built_on_nouns,['appositives']
13660,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
13660,"[{'left branching', 'right branching', 'middle branching'}, {'left branching', 'middle branching'}]",Sentence_architecture,"['right branching', 'left branching', 'middle branching']"
13660,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
13660,"[{'inifinitive phrases'}, {'inifinitive phrases'}, {'inifinitive phrases'}]",Phrases_built_on_verbs,['inifinitive phrases']
14016,"[{'Old English Core'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Latin/Greek', 'Old English Core', 'Norman French']"
14016,"[{'proper nouns to common nouns'}, {'foreign borrowing', 'analogy', 'conversions'}, {'foreign borrowing', 'analogy', 'conversions'}, {'foreign borrowing', 'analogy', 'conversions'}]",New_words_and_changing_uses,"['conversions', 'foreign borrowing', 'analogy']"
14016,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
14016,"[{'clarity', 'middle', 'correctness'}, {'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'clarity']"
14016,[{'irony'}],Tropes,['irony']
14016,"[{'synonyms', 'emphasis', 'ploce'}, {'emphasis', 'synonyms'}, {'synonyms', 'ploce'}, {'active'}]",Figures_of_word_choice,"['emphasis', 'ploce', 'synonyms']"
14016,"[{'compound', 'active'}, {'compound', 'active'}, {'active'}]",Predication,"['active', 'compound']"
14016,"[{'humans'}, {'humans', 'things'}]",Subject_choices,['humans']
14016,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
14016,"[{'progressive'}, {'progressive'}, {'progressive'}, {'present'}, {'present'}]",Aspect,['progressive']
14016,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
14016,"[set(), {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
14016,"[{'right branching'}, {'right branching'}]",Sentence_architecture,['right branching']
14016,"[{'by sentence role', 'by position'}, {'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
14016,"[{'participal phrases', 'inifinitive phrases'}, {'participal phrases', 'inifinitive phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,"['participal phrases', 'inifinitive phrases']"
14016,[],Figures_of_argument,[]
14038,"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
14038,"[{'indefinite/thesis'}, {'indefinite/thesis'}, {'indefinite/thesis'}]",Lexical_and_semantic_fields,['indefinite/thesis']
14038,"[{'clarity', 'correctness'}, set(), {'clarity', 'middle'}]",Language_varieties,"['correctness', 'clarity']"
14038,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
14038,"[{'prepositional phrases'}, set(), set()]",Modifying_phrases,[]
14038,"[{'by position'}, {'by position'}, {'by position'}]",Emphasis,['by position']
14356,"[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
14356,"[{'acronyms'}, {'acronyms'}, {'acronyms'}]",New_words_and_changing_uses,['acronyms']
14356,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
14356,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'high', 'correctness'}, {'middle', 'appropriateness', 'high', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'appropriateness', 'clarity']"
14356,"[{'compound', 'active'}, {'active'}, {'stative', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound'}]",Predication,"['active', 'compound']"
14356,"[{'past'}, {'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
14356,"[{'indicative'}, {'indicative'}, {'present', 'past'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
14356,"[{'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}]",Subject_choices,"['humans', 'abstractions', 'things']"
14356,"[{'metonymy'}, {'euphemism', 'metonymy'}, {'synecdoche', 'euphemism', 'metonymy'}, {'metonymy'}]",Tropes,['metonymy']
14356,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
14356,"[{'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'nominalization', 'modality'}, {'nominalization', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}]",Verb_choices,"['modality', 'negation']"
14356,"[{'adjective'}, {'adjective', 'noun'}, {'adjective'}]",Modifying_clauses,['adjective']
14356,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
14356,"[{'left branching', 'right branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}, {'left branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}]",Sentence_architecture,"['right branching', 'left branching', 'middle branching']"
14356,"[{'by sentence role'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
14356,"[{'bracketing'}, {'bracketing'}, {'bracketing', 'polysyndenton'}, {'bracketing'}]",Series,['bracketing']
14356,[],Phrases_built_on_verbs,[]
14484,"[{'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Latin/Greek', 'Old English Core', 'Norman French']"
